Transaction_ID,Timestamp,Amount,Merchant,Location,Card_Type,Device,Is_Fraud
303,19/01/2025 10:57,77.79,Ortega PLC,North Glennmouth,MasterCard,Mobile,0
304,14/01/2025 15:16,101.45,"Murphy, Wilson and Shelton",East Jenniferton,Discover,Desktop,0
305,03/02/2025 03:28,129.5,Murray Ltd,North Julie,Amex,Tablet,0
306,05/02/2025 09:17,372.36,"Fuentes, Edwards and Morales",New Christopherview,Amex,Tablet,0
307,24/01/2025 15:58,72.63,Hall-Hill,North Thomasborough,Discover,Desktop,0
308,03/02/2025 03:09,39,Brooks Ltd,North Kelsey,Discover,Tablet,0
309,15/01/2025 04:16,158.57,Jones PLC,Rogersfort,Discover,Tablet,0
310,15/01/2025 07:19,31.59,Cochran LLC,Davidburgh,Amex,Tablet,0
311,03/01/2025 05:21,57.8,Lewis Inc,Fosterbury,Amex,Desktop,0
312,04/02/2025 12:54,8.17,Hernandez-Nicholson,Wilsonfort,Amex,Desktop,0
313,18/01/2025 03:47,2.57,Vazquez-Jackson,Port Kennethland,Discover,Tablet,0
314,09/01/2025 01:26,328.74,Cruz Inc,North Carolborough,Discover,Tablet,0
315,13/01/2025 11:34,180.78,Medina and Sons,Lake Angelafort,Visa,Tablet,0
316,02/02/2025 04:42,119.06,"Richardson, Parks and Christensen",New Jeanetteview,MasterCard,Mobile,0
317,14/01/2025 22:19,52.59,Soto-Fuller,West Anthony,Visa,Mobile,0
318,03/02/2025 11:57,19.03,Patterson Ltd,Robinsonchester,Discover,Mobile,0
319,25/01/2025 15:27,17.01,Simon Ltd,New Hailey,Amex,Desktop,0
320,06/01/2025 00:26,28.8,Valenzuela-Paul,East Kathleen,Discover,Tablet,0
321,07/01/2025 08:27,79.68,Potter-Johnson,East Jasonton,MasterCard,Desktop,0
322,11/01/2025 19:48,125.38,Rios-Garcia,Kleinport,Visa,Desktop,0
323,01/02/2025 03:15,107.94,Martin-Miller,Port Victorshire,Visa,Desktop,0
324,18/01/2025 15:20,32.84,"Hill, Chavez and Silva",Frederickstad,Amex,Tablet,0
325,15/01/2025 07:41,309.81,"Smith, Smith and Montgomery",South Danatown,Visa,Mobile,0
326,27/01/2025 06:14,133.9,Davis-Hill,Diazview,Visa,Tablet,0
327,23/01/2025 11:11,80.82,Taylor and Sons,Markton,Discover,Tablet,0
328,15/01/2025 19:00,94.6,Jones-Barr,East Beverly,Visa,Desktop,0
329,01/02/2025 09:46,54.4,Ochoa-Sanchez,Kochside,Visa,Desktop,0
330,09/01/2025 16:02,28.47,"Thomas, Crawford and Munoz",Port Rachel,Visa,Desktop,0
331,20/01/2025 18:10,44,Hall-Kirk,Port Kathrynstad,Amex,Mobile,0
332,07/01/2025 23:56,141.82,Brown PLC,North Adammouth,Amex,Mobile,0
333,02/01/2025 02:55,1.45,"Williams, Phillips and Rodriguez",South Codyville,Discover,Mobile,0
334,09/01/2025 00:32,12.34,"Davis, Carey and Terry",Port Peter,Visa,Tablet,1
335,15/01/2025 03:25,4.71,"Hall, Williams and Keith",Lake Lucas,Amex,Desktop,0
336,19/01/2025 13:18,4.16,Howe PLC,South Robertfort,Amex,Tablet,0
337,25/01/2025 03:30,193.42,Peterson Inc,Lake Courtney,Discover,Mobile,0
338,05/02/2025 13:13,121.62,Roberts Ltd,Lake Josephberg,MasterCard,Desktop,0
339,01/02/2025 12:57,64.28,"Myers, Davis and Keith",Taylorshire,Visa,Mobile,0
340,04/02/2025 01:45,10.3,Sweeney and Sons,New Christophershire,Amex,Desktop,1
341,27/01/2025 15:41,67.65,"Green, Richard and Knapp",Lake Hannahland,Discover,Desktop,0
342,18/01/2025 16:14,64.15,Thompson LLC,New Josephmouth,Discover,Tablet,0
343,27/01/2025 20:23,19.02,"Bennett, Green and Spears",Erinview,Discover,Tablet,0
344,06/01/2025 17:48,56.89,Kelly-Ferrell,Port Kevin,Amex,Mobile,0
345,19/01/2025 17:50,50.83,Taylor-Page,Mcdonaldchester,Visa,Tablet,0
346,06/01/2025 19:14,95.67,"Peters, Robinson and Williams",Lake Evelynside,MasterCard,Tablet,0
347,01/02/2025 20:58,100.81,Barker-Moss,Penningtonfort,Visa,Tablet,0
348,16/01/2025 00:28,4.64,Baker-Richardson,Harrisstad,Discover,Desktop,0
349,23/01/2025 14:24,46.94,"Mccoy, Larson and Reid",East Williamstad,Discover,Tablet,0
350,19/01/2025 04:39,98.31,Walker and Sons,North Michaelbury,MasterCard,Mobile,0
351,02/01/2025 08:59,69.94,Wilson PLC,South Gabrielfurt,Visa,Desktop,0
352,02/02/2025 21:16,194.13,Peterson-West,Smithburgh,Discover,Desktop,0
353,14/01/2025 14:19,107.5,Williams Inc,Leehaven,Discover,Tablet,0
354,24/01/2025 06:16,17.79,"Webster, Hernandez and Mcdaniel",North Kelly,Visa,Desktop,0
355,04/01/2025 01:41,7.32,Marquez-Sanchez,Floresfort,Discover,Mobile,0
356,05/01/2025 19:57,102.84,"Lee, Mason and Jones",Tabithafort,Visa,Mobile,0
357,13/01/2025 10:27,2.69,Johnson-Park,Arnoldville,Discover,Desktop,0
358,27/01/2025 19:45,88.13,Johnson and Sons,Lake Jennifer,Visa,Tablet,0
359,08/01/2025 05:13,281.73,Bowman Group,Mendozastad,MasterCard,Tablet,0
360,27/01/2025 04:31,85.68,Thomas-Carlson,Jonesmouth,Discover,Desktop,0
361,28/01/2025 05:20,49.13,"Jenkins, Wilson and Lopez",Marymouth,MasterCard,Mobile,0
362,04/02/2025 03:54,103.08,May-Kirk,Robertsontown,Discover,Desktop,0
363,15/01/2025 10:22,61.3,Wallace-Allen,Aguirrehaven,Discover,Tablet,0
364,12/01/2025 07:03,78.88,Skinner-Wright,East Marissaberg,Amex,Tablet,0
365,19/01/2025 17:41,283.81,Johnson-Johns,Port Brandon,Visa,Desktop,0
366,12/01/2025 14:35,48.79,Griffin-Spencer,Brendahaven,MasterCard,Mobile,0
367,06/01/2025 13:23,324.91,Ingram PLC,West Stephanieberg,MasterCard,Desktop,0
368,01/01/2025 14:52,235.76,Jackson Group,Calebton,MasterCard,Mobile,0
369,31/01/2025 10:39,21.79,Sparks-Wyatt,Newtonton,Visa,Mobile,0
370,30/01/2025 00:23,7.19,Walker-Wade,North Brittanyville,Amex,Desktop,0
371,23/01/2025 18:58,10.62,Jensen Group,Richbury,MasterCard,Desktop,0
372,13/01/2025 01:45,1.84,"Edwards, Scott and Thompson",Martintown,Visa,Mobile,0
373,31/01/2025 05:02,9.92,Cox LLC,Fergusonville,Discover,Mobile,0
374,01/01/2025 05:59,114.89,Chen-Swanson,Lewisview,MasterCard,Mobile,0
375,13/01/2025 14:36,7.38,"Campbell, Martinez and Chavez",South Davidport,MasterCard,Mobile,0
376,15/01/2025 00:34,38.42,Mosley Group,Lake Brenda,Amex,Tablet,0
377,17/01/2025 04:53,186.35,Peters Group,New Maryland,MasterCard,Desktop,0
378,11/01/2025 15:33,2.35,Stark-Cole,Jamieburgh,MasterCard,Mobile,0
379,23/01/2025 05:57,168.45,"Bates, Thomas and Taylor",Port James,Discover,Desktop,0
380,26/01/2025 23:04,33.11,Myers-Martin,Grahamchester,Visa,Mobile,0
381,04/01/2025 13:25,12.58,Davis Ltd,North Ashleyville,Visa,Desktop,0
382,15/01/2025 05:13,119.32,Pitts and Sons,North Jeffrey,Amex,Desktop,1
383,04/01/2025 04:45,99.14,"Stephens, Brown and Williams",South Kevin,Discover,Mobile,0
384,20/01/2025 10:22,209.94,"Vasquez, Campos and Mercado",South Seanport,Visa,Mobile,0
385,27/01/2025 12:47,132.83,Cameron-Greer,Christopherstad,Discover,Desktop,0
386,17/01/2025 16:53,162.7,"Watson, Jones and Hughes",North Scottmouth,Visa,Desktop,0
387,14/01/2025 16:55,33.13,Ruiz and Sons,Douglashaven,Discover,Desktop,0
388,23/01/2025 18:18,19.53,"Bell, White and Johnson",East Kristin,Amex,Tablet,0
389,05/01/2025 17:08,138.88,Reid-Gomez,West Sarahmouth,MasterCard,Mobile,0
390,03/02/2025 04:21,164.42,"Murray, Johnston and Townsend",Richardchester,Amex,Tablet,0
391,25/01/2025 08:09,465.7,Reilly-Cook,Meyerview,Visa,Tablet,0
392,13/01/2025 03:05,53.21,Velez-Clark,West Sabrina,Amex,Mobile,0
393,19/01/2025 13:02,46.52,Phillips-Armstrong,Sharpside,MasterCard,Mobile,0
394,27/01/2025 05:24,149.8,Holt-Campbell,Elliston,Amex,Tablet,0
395,04/02/2025 05:34,41.67,Pennington-White,Stricklandburgh,Visa,Mobile,0
396,08/01/2025 11:20,267.01,Glover-Dawson,Mcphersonstad,Visa,Desktop,0
397,17/01/2025 15:22,195.48,Hanson LLC,Fordmouth,Amex,Desktop,0
398,04/01/2025 06:18,56.04,Fox-Pierce,Meaganview,MasterCard,Tablet,0
399,24/01/2025 14:51,138.98,Baird and Sons,New Terri,Amex,Tablet,0
400,23/01/2025 12:50,140.46,"Yang, Stewart and Howell",South Lindatown,MasterCard,Mobile,0
401,12/01/2025 18:49,10.88,"Cox, Murphy and Armstrong",East Michael,Discover,Mobile,0
402,03/02/2025 05:19,232.84,Wilkins PLC,West Steven,MasterCard,Tablet,0
403,29/01/2025 08:33,70.37,"Johnson, Shaw and Holland",New Stacey,Discover,Tablet,0
404,23/01/2025 10:11,175.13,King Inc,North Williamtown,Amex,Desktop,0
405,28/01/2025 02:06,38.57,Myers-Schultz,Lake Angelamouth,MasterCard,Desktop,0
406,14/01/2025 08:17,225.88,"Harrison, Smith and Davis",South Patrick,Discover,Mobile,0
407,16/01/2025 02:53,49.3,Reed and Sons,Jasonfort,Discover,Desktop,0
408,05/01/2025 15:21,1.09,Bryant-Owens,East Brenda,Discover,Mobile,0
409,13/01/2025 06:09,235.79,Hernandez and Sons,Lake Christopher,Visa,Mobile,0
410,16/01/2025 05:06,9.57,Moore-Daniels,Mathewshire,Amex,Mobile,0
411,28/01/2025 14:55,38.47,Daniel PLC,Port Katherine,Discover,Desktop,0
412,07/01/2025 15:09,299.7,Boyer-Reynolds,Wardfurt,MasterCard,Tablet,0
413,19/01/2025 04:16,300.79,Miller Group,Michaelside,Discover,Tablet,0
414,22/01/2025 01:04,85.2,Clark-Patterson,New Tim,Visa,Desktop,0
415,27/01/2025 05:34,99.92,Crawford Group,Ashleyburgh,Amex,Tablet,0
416,15/01/2025 07:47,59.5,Kaiser Group,Patriciastad,Visa,Mobile,0
417,23/01/2025 13:18,34.7,"Mclean, Ellis and Carter",New Shannon,Visa,Tablet,0
418,01/02/2025 04:34,39.85,"Martinez, Phillips and Wood",Howardland,Visa,Desktop,0
419,02/02/2025 03:17,111.63,"Ewing, Brady and Johnson",Shelbyborough,MasterCard,Tablet,0
420,05/02/2025 01:58,139.58,"Hansen, Francis and Fox",Jessicastad,Amex,Mobile,0
421,21/01/2025 08:51,156.82,Manning LLC,Lake Samanthaton,Amex,Mobile,0
422,18/01/2025 07:28,155.88,Bullock-James,North Patricia,MasterCard,Desktop,0
423,10/01/2025 22:50,9.56,Rich-Herrera,Elizabethhaven,Amex,Desktop,0
424,02/02/2025 04:53,68.2,Smith Ltd,East Davidview,Visa,Desktop,0
425,02/02/2025 00:37,5.93,Lewis Inc,Austintown,Amex,Mobile,0
426,22/01/2025 12:04,79.75,Schmidt and Sons,Wendytown,MasterCard,Tablet,0
427,02/02/2025 19:06,58.26,"Clark, Fuller and Olson",Gutierrezmouth,Visa,Tablet,0
428,23/01/2025 09:26,218.66,Wells Ltd,Williamstad,MasterCard,Desktop,0
429,07/01/2025 13:59,43.22,Hammond Group,Mejiaberg,Discover,Tablet,0
430,24/01/2025 04:56,12.45,Burton-Welch,Byrdview,Visa,Tablet,0
431,21/01/2025 04:42,15.43,Davis-Carter,Foxchester,Visa,Desktop,0
432,17/01/2025 22:28,143.34,"Colon, Riggs and Walker",Royview,Amex,Desktop,0
433,08/01/2025 13:13,96.29,Scott Inc,Kathrynberg,Visa,Mobile,0
434,08/01/2025 15:58,10.66,Alvarado and Sons,New Brittany,MasterCard,Mobile,0
435,03/01/2025 18:23,8.79,Campbell and Sons,Justinside,Amex,Mobile,0
436,14/01/2025 02:11,120.72,Garcia PLC,East Janetfort,Discover,Mobile,0
437,08/01/2025 17:55,7.55,Fletcher-Soto,Gloriastad,MasterCard,Tablet,0
438,22/01/2025 00:23,172.52,Goodman-Morrison,Cruzland,Discover,Tablet,1
439,09/01/2025 07:48,122.5,"Davis, Graves and Harmon",East Jim,Discover,Mobile,0
440,30/01/2025 14:10,8.48,"Bowers, Reed and Young",Port Ross,Discover,Mobile,0
441,21/01/2025 03:55,8.87,Pacheco and Sons,North Donald,Visa,Desktop,0
442,01/01/2025 01:17,431.55,"Price, Fitzgerald and Brewer",Port Amytown,MasterCard,Tablet,0
443,14/01/2025 04:58,46.88,Williams Group,South Danielshire,MasterCard,Tablet,0
444,07/01/2025 13:52,46.31,Stanley Group,New Jeffery,Visa,Mobile,0
445,28/01/2025 01:23,167.56,Daugherty-Bernard,East Joshuaport,Amex,Tablet,0
446,25/01/2025 13:40,294.22,"Ross, Morales and Moon",Dustinburgh,Discover,Desktop,0
447,12/01/2025 05:31,426.88,"Curtis, Powers and Acosta",Lake Courtneyfurt,MasterCard,Desktop,0
448,21/01/2025 02:26,139.99,"Richardson, Watson and Rodriguez",Beanhaven,Visa,Tablet,0
449,26/01/2025 21:20,47.2,Taylor-Martinez,Ashleyshire,Discover,Mobile,0
450,04/01/2025 21:50,8.72,Gardner-Ballard,Hartfurt,Amex,Tablet,0
451,07/01/2025 15:48,150.12,Snow-Rose,Port Victoria,Amex,Desktop,0
452,17/01/2025 17:03,81.74,"Burton, Stafford and Hernandez",Lake William,Discover,Mobile,0
453,31/01/2025 06:32,55.2,"Watts, Becker and Owens",East Loriton,Amex,Tablet,0
454,14/01/2025 00:44,236.82,Hoffman-Harper,Wolfebury,MasterCard,Mobile,0
455,30/01/2025 04:16,11.79,"Conway, Leon and Mendez",Reyesbury,MasterCard,Mobile,0
456,03/02/2025 06:54,67.85,"Blackwell, Campbell and Moore",Port Terry,MasterCard,Desktop,0
457,01/02/2025 18:53,1.14,"Cross, Fitzgerald and Ford",West Devin,Amex,Mobile,0
458,05/02/2025 08:41,63.24,Browning PLC,Lindaville,MasterCard,Tablet,0
459,05/01/2025 13:02,5.8,Goodman LLC,Amandaport,Visa,Mobile,0
460,02/01/2025 23:36,12.65,Hartman Group,East Ashleyshire,MasterCard,Mobile,0
461,02/02/2025 00:47,12.5,Lopez Ltd,South Shannonbury,MasterCard,Tablet,0
462,04/01/2025 15:57,104.76,Castillo LLC,East Deniseside,Amex,Desktop,0
463,02/02/2025 07:16,137.06,Baker PLC,Mooretown,MasterCard,Desktop,0
464,01/01/2025 16:22,87.56,Olson Ltd,Thomasview,Discover,Tablet,0
465,03/02/2025 20:50,327.47,"Robbins, Young and Rivera",Lake Williammouth,Visa,Tablet,0
466,05/01/2025 14:46,46.98,Jones LLC,Jamesfurt,Amex,Desktop,0
467,09/01/2025 14:10,33.65,Hodge Inc,West Dominiquehaven,Visa,Mobile,0
468,31/01/2025 15:33,202.95,Kennedy PLC,West Andrew,Discover,Tablet,0
469,03/01/2025 10:08,25.31,Moss-Hensley,Smithhaven,Amex,Mobile,0
470,26/01/2025 01:29,330.29,Washington PLC,North Cherylton,Amex,Tablet,0
471,16/01/2025 17:42,1.22,Patrick-Harris,Port Holly,MasterCard,Desktop,0
472,04/02/2025 22:03,350.25,"Howard, Carson and Church",Port Mary,Visa,Mobile,0
473,03/01/2025 18:21,4.41,"Campbell, Nelson and Gonzalez",Sandrabury,Discover,Mobile,0
474,30/01/2025 08:30,221.77,Wright Group,Ortizborough,Discover,Tablet,0
475,29/01/2025 09:01,75.01,Baker-White,South Thomasstad,Amex,Mobile,0
476,15/01/2025 00:52,495.68,Green LLC,Jacobtown,MasterCard,Tablet,0
477,03/01/2025 11:28,7.67,"Anderson, Cox and Dunn",West Elizabethhaven,Amex,Desktop,0
478,25/01/2025 00:04,80.71,Meyers LLC,Reevesberg,Amex,Mobile,0
479,20/01/2025 19:51,348.36,"Ritter, Freeman and Harmon",Lake Colin,Amex,Tablet,0
480,01/02/2025 01:26,74.04,Martinez Inc,Nancyside,Amex,Mobile,0
481,05/02/2025 15:54,99.26,Lee-Guzman,West Jessicamouth,Discover,Tablet,0
482,04/02/2025 06:50,118.99,Matthews-Blake,Nielsenfurt,Discover,Tablet,0
483,16/01/2025 02:30,60.61,"Friedman, Richardson and Jones",Kellymouth,Amex,Tablet,0
484,31/01/2025 23:46,98.77,"Barnes, Soto and Torres",Lake Crystal,Amex,Desktop,0
485,25/01/2025 06:04,87.78,Jones LLC,New Debra,MasterCard,Mobile,0
486,10/01/2025 00:20,231.42,Young LLC,Port Nicholas,Amex,Desktop,0
487,14/01/2025 15:26,4.65,Alvarez Inc,South Eric,Discover,Tablet,0
488,01/01/2025 00:57,32.98,"Graves, Lewis and Martinez",Lauriefort,Visa,Tablet,0
489,19/01/2025 01:06,300.4,"Hernandez, Frey and Greene",Markbury,Discover,Desktop,0
490,11/01/2025 08:24,220.97,Duran LLC,Lake Gregory,MasterCard,Desktop,0
491,05/02/2025 14:04,60.82,Sutton Inc,Markview,Discover,Mobile,0
492,11/01/2025 15:51,96.79,"Compton, Smith and Turner",Chambershaven,Visa,Tablet,0
493,02/02/2025 22:12,32.49,Briggs-Henderson,West Thomas,Amex,Desktop,0
494,05/02/2025 17:11,20.84,"Barrett, Lewis and Trevino",Mejiamouth,Visa,Tablet,0
495,04/01/2025 08:19,62.31,Shepard and Sons,West Kristin,Amex,Tablet,0
496,26/01/2025 13:27,43.6,Lee-Smith,North Reginald,Amex,Mobile,0
497,19/01/2025 05:19,87.62,"Perry, Walker and Key",Port Amy,Discover,Mobile,0
498,21/01/2025 17:05,8.09,Spears LLC,North Nancyview,Discover,Mobile,0
499,25/01/2025 01:52,366.5,Brown Inc,Seanstad,Discover,Desktop,0
500,27/01/2025 23:50,428.39,Harris-Jenkins,Lake Vanessaburgh,MasterCard,Tablet,0
501,02/01/2025 22:30,119.79,Thomas-Rivera,North Amandamouth,Discover,Desktop,0
502,11/01/2025 07:52,76.81,"Morrow, Morales and Hansen",Perrybury,MasterCard,Desktop,0
503,19/01/2025 01:23,37.04,"White, Martinez and Quinn",Castilloland,Discover,Mobile,0
504,30/01/2025 23:01,168.09,"Ramirez, Jones and Clark",North Justin,Amex,Tablet,0
505,02/01/2025 19:27,115.43,James Ltd,Dominichaven,MasterCard,Tablet,0
506,31/01/2025 13:01,17.75,"Collier, Miller and Robinson",Gabriellaport,Visa,Mobile,0
507,01/01/2025 17:17,241.83,Gardner Inc,East Sarahville,MasterCard,Tablet,0
508,17/01/2025 08:40,172.9,Torres and Sons,Michaelhaven,MasterCard,Mobile,0
509,20/01/2025 23:08,299.17,Palmer-Jones,Samanthamouth,Visa,Desktop,0
510,13/01/2025 15:04,129.36,Scott-Johnson,New Susanberg,MasterCard,Desktop,0
511,07/01/2025 04:36,95.04,Thompson Inc,Wilkinsshire,Amex,Mobile,0
512,28/01/2025 10:39,54.17,"Floyd, Martinez and Barber",Jesusmouth,Discover,Desktop,0
513,11/01/2025 21:09,269.9,Christian PLC,Leechester,Visa,Desktop,0
514,24/01/2025 22:38,201.04,"Nguyen, Huffman and Ross",Douglasberg,Discover,Mobile,0
515,11/01/2025 15:37,4.63,"Tyler, Hurley and Cole",Susanshire,Amex,Desktop,0
516,17/01/2025 21:18,2.67,Herman-Howard,Nathanmouth,Visa,Tablet,0
517,27/01/2025 04:29,47.23,"Wright, Richardson and Hernandez",Kristinefurt,Discover,Desktop,0
518,18/01/2025 10:51,166.36,Mercado PLC,Smithton,Discover,Mobile,0
519,10/01/2025 20:46,436.43,Castaneda Inc,East Michael,Amex,Tablet,1
520,11/01/2025 21:56,16.3,"Vasquez, Smith and Newman",New Denisestad,Discover,Tablet,0
521,02/02/2025 14:46,90.17,Graham LLC,East Carrie,Amex,Desktop,0
522,17/01/2025 18:25,47.95,"Glenn, Ryan and Sims",Tracyhaven,MasterCard,Tablet,0
523,15/01/2025 11:27,350.37,Underwood PLC,Nelsonstad,Amex,Mobile,1
524,03/01/2025 19:10,184.59,Davis-Nash,East Darrellland,MasterCard,Tablet,0
525,25/01/2025 13:19,182.22,Figueroa and Sons,East Mathewburgh,Visa,Desktop,0
526,20/01/2025 11:04,63.24,"Potter, Lynn and Robertson",Smithberg,Discover,Desktop,0
527,03/02/2025 04:04,53.58,Robinson Inc,East Corey,Amex,Tablet,0
528,04/01/2025 06:20,31.94,Delgado LLC,Lisaport,Amex,Mobile,0
529,28/01/2025 10:24,5.8,Campbell-Bradshaw,Lake Samuelland,Discover,Mobile,0
530,19/01/2025 02:15,200.04,Andrews-Richards,Brettborough,Discover,Desktop,0
531,24/01/2025 08:05,167.61,Case-Frederick,West Katherine,Visa,Desktop,0
532,11/01/2025 07:01,817.24,Henderson LLC,Butlerside,Visa,Mobile,0
533,23/01/2025 17:00,569.49,Wood-Phillips,Nathanielton,Amex,Tablet,0
534,21/01/2025 08:16,81.07,"Simpson, Martinez and Jackson",Johnsonmouth,Visa,Tablet,0
535,21/01/2025 04:36,146.53,David-Wright,Jacksonberg,MasterCard,Tablet,0
536,17/01/2025 10:40,289.62,Werner-Lawrence,Port Christina,Visa,Tablet,0
537,05/01/2025 16:04,189.48,Welch-Ellis,Bradyport,Visa,Mobile,0
538,19/01/2025 15:10,28.42,Watkins-Frazier,Ramosside,Amex,Desktop,0
539,26/01/2025 04:49,59.88,"Martin, Cook and Decker",Patrickview,MasterCard,Desktop,0
540,12/01/2025 06:12,13.83,Barnes-Bolton,Port Nathan,Visa,Tablet,0
541,23/01/2025 15:50,308.02,"Armstrong, Peters and Lopez",Anthonybury,MasterCard,Mobile,0
542,05/02/2025 14:27,93.18,Lyons-Miller,Jenniferland,MasterCard,Mobile,0
543,08/01/2025 23:35,25.96,Oliver LLC,East Tracy,MasterCard,Tablet,0
544,13/01/2025 22:18,111.38,Edwards-Swanson,Bradleyton,Discover,Tablet,0
545,04/02/2025 10:34,96.27,Black-Brown,New Laurenville,Discover,Tablet,0
546,09/01/2025 09:50,44.34,"Olson, Arellano and Alvarez",Port Tammytown,Discover,Desktop,0
547,26/01/2025 08:03,12.05,"Green, Duncan and Gibbs",West Josechester,Discover,Tablet,0
548,23/01/2025 04:44,111.34,Johnson-Thompson,Rosemouth,Amex,Desktop,0
549,31/01/2025 14:38,73.46,Young-Andrade,West Amanda,Visa,Mobile,0
550,14/01/2025 17:57,147.98,Hall PLC,New Davidborough,Discover,Mobile,0
551,04/02/2025 17:21,73.43,"Walker, Spencer and Anderson",East Johntown,Amex,Desktop,0
552,19/01/2025 21:27,191.18,"Parsons, Oliver and Freeman",Owensshire,Visa,Desktop,0
553,05/01/2025 01:00,80.28,Weaver-Brown,East Anthonyville,Discover,Desktop,0
554,04/02/2025 19:24,82.31,Lopez-Sims,Port Matthew,Visa,Desktop,0
555,29/01/2025 19:43,209.28,"Conrad, Cox and Barton",East Marthaport,Discover,Tablet,0
556,06/01/2025 01:37,51.66,Taylor PLC,Melissaberg,Amex,Mobile,0
557,28/01/2025 20:08,14.39,Hartman Ltd,North Jo,MasterCard,Tablet,0
558,05/01/2025 20:56,2.92,Hull Ltd,Jenniferbury,MasterCard,Desktop,0
559,12/01/2025 19:47,140.71,"Davis, Baker and Tate",West Michael,Visa,Tablet,0
560,28/01/2025 15:53,96.84,Brennan LLC,Walterschester,Amex,Tablet,0
561,25/01/2025 19:52,121.77,Torres Ltd,Piercemouth,MasterCard,Mobile,0
562,28/01/2025 04:16,23.95,Andrade Group,Williamburgh,Discover,Tablet,0
563,06/01/2025 06:42,14.66,King Group,West Olivia,MasterCard,Mobile,0
564,27/01/2025 05:34,1.47,Brooks and Sons,Petersonland,Visa,Desktop,0
565,23/01/2025 17:29,43.17,Taylor PLC,Sydneyport,Visa,Tablet,0
566,02/02/2025 04:30,89.14,Guzman-Mason,Hodgeborough,Amex,Desktop,0
567,08/01/2025 04:16,49.8,Campos-Lester,Shawtown,Visa,Mobile,0
568,26/01/2025 08:32,57.53,"Mitchell, Allen and Melton",Christinamouth,MasterCard,Desktop,0
569,22/01/2025 19:03,234.51,"Kim, Wilkinson and Garcia",Stephanieborough,MasterCard,Desktop,0
570,27/01/2025 11:45,42.81,"Cook, Navarro and Lee",Hudsonview,MasterCard,Mobile,0
571,04/01/2025 16:18,72.15,Harris and Sons,Fieldshaven,MasterCard,Desktop,0
572,04/02/2025 23:39,153.09,Nichols PLC,West Lauren,Amex,Desktop,0
573,15/01/2025 07:59,50.51,"Singleton, Patel and Henry",West Jillport,Discover,Desktop,0
574,10/01/2025 22:34,97.31,Jones-Brooks,Lake Nathan,Discover,Tablet,0
575,16/01/2025 13:42,198.31,Walker-White,West Maryville,Amex,Desktop,0
576,26/01/2025 23:49,298.62,Moore-Charles,Greenmouth,Visa,Mobile,0
577,06/01/2025 18:29,15.91,Chavez-Hernandez,West Allison,Discover,Tablet,0
578,19/01/2025 12:33,261.17,Newton-Stewart,New Robertchester,Visa,Tablet,0
579,05/01/2025 10:32,67.75,"Lopez, Jones and Calhoun",Browningberg,Discover,Mobile,0
580,23/01/2025 19:02,29.87,Burns Group,North Tinafurt,Visa,Desktop,0
581,22/01/2025 04:43,61.46,"Santiago, Levine and Robertson",Jonesmouth,Amex,Tablet,0
582,13/01/2025 22:51,391.37,Wong Ltd,Aliciaview,MasterCard,Tablet,0
583,30/01/2025 14:01,67.85,Robinson Ltd,New Isaiahmouth,Visa,Tablet,0
584,26/01/2025 21:29,39.86,Greene-Wong,Port Shannonmouth,MasterCard,Desktop,0
585,08/01/2025 03:38,100.35,Anderson Ltd,Ortizshire,Visa,Tablet,0
586,15/01/2025 21:46,27.46,Floyd-Hampton,South Jason,Visa,Mobile,0
587,13/01/2025 15:46,7.89,Hill-Preston,Hessberg,Visa,Desktop,0
588,16/01/2025 21:27,13.8,Vazquez-Woods,West Evelynmouth,Visa,Mobile,0
589,14/01/2025 10:41,13.7,Ray-Gardner,Rachelborough,Visa,Mobile,0
590,20/01/2025 18:08,16.48,Haynes-Daniel,Lake Kellyburgh,MasterCard,Tablet,0
591,12/01/2025 00:08,14.95,Crawford-Valdez,Ellisfort,Visa,Tablet,0
592,21/01/2025 15:32,102.41,Nguyen Ltd,New Maryland,MasterCard,Tablet,0
593,18/01/2025 18:26,20.07,Holloway-Martin,Griffinhaven,Amex,Mobile,0
594,19/01/2025 13:20,42.41,Gonzalez-Anderson,Hernandezmouth,Discover,Desktop,0
