TransactionID,Amount,TransactionType,CustomerAge,AccountBalance,Location,DeviceUsed,TimeOfTransaction,CardType,PreviousFraudHistory,MultiDeviceUsed,TransactionSpeed,MerchantRisk,RepeatedTransactions,InternationalTransaction,Fraudulent
2484,1496.471734357105,POS,70,44993.976028557605,USA,Mobile,Morning,Debit,1,0,3.082005009279378,High,0,0,1
4077,4296.333069333633,Online,21,33289.09017719886,UK,Desktop,Night,Prepaid,0,0,3.8934435119209776,High,0,0,0
2371,6526.393569433477,Online,74,28376.78932281601,France,Tablet,Afternoon,Credit,0,0,2.328959346098853,Low,1,0,1
4839,407.7162800630807,POS,56,29444.12526014803,UK,Desktop,Morning,Debit,1,0,0.6436614177627212,Medium,0,0,0
34,9489.366517160799,Wire Transfer,18,33447.685503413726,Mexico,Tablet,Morning,Prepaid,0,1,3.2166693109196056,Medium,0,1,1
3790,9805.876588336629,Online,59,25892.06943034329,USA,Desktop,Evening,Prepaid,0,0,4.688515638068419,Medium,0,0,0
1021,6977.228469795931,ATM,37,17651.21346793277,USA,Mobile,Night,Prepaid,0,0,3.8970287535465853,High,0,1,1
1648,8262.415626222759,Wire Transfer,26,6498.521830940629,Mexico,Desktop,Afternoon,Debit,0,0,4.576606099571954,Low,0,1,1
734,5235.423593443502,POS,69,31772.8589809445,USA,Tablet,Morning,Prepaid,1,1,4.170153958200828,Medium,0,0,1
4583,7821.090220838928,Wire Transfer,30,20244.654841153315,Germany,Tablet,Morning,Debit,0,0,0.5549448028071432,Medium,0,0,0
3275,8362.815855040415,ATM,23,11538.419499017717,USA,Desktop,Morning,Credit,1,0,1.423726541178724,High,0,0,0
1621,4657.4040667143445,Online,38,27847.80649303677,Canada,Tablet,Night,Debit,0,0,0.37686823157513616,Low,0,1,1
3136,6171.668242446886,POS,18,47032.267168026185,Mexico,Desktop,Afternoon,Prepaid,0,0,3.4343042846691203,Medium,1,0,0
2690,4048.8545750761423,Wire Transfer,61,30651.962823619284,India,Tablet,Afternoon,Credit,0,0,4.82268366981682,High,0,1,1
2708,2663.172501256475,ATM,37,26054.808979006273,India,Tablet,Evening,Debit,0,1,1.6258265860058252,Low,0,0,1
298,2166.0520646934633,Online,21,2481.231387176275,France,Mobile,Evening,Debit,1,0,1.8902377507741925,High,0,0,1
2340,4195.288423972879,POS,61,46784.41887738129,UK,Desktop,Evening,Credit,0,1,1.297871631332371,Medium,0,0,1
654,7456.940347101457,Wire Transfer,39,24104.675939735716,Mexico,Tablet,Morning,Credit,0,1,4.5916923547721815,High,0,0,1
3775,6590.026935848272,Online,33,14144.303603427748,UK,Desktop,Night,Prepaid,0,0,4.922348550055013,High,0,0,0
1256,4308.755890045632,Online,76,29515.600524538084,India,Mobile,Morning,Prepaid,1,0,0.4235270448452937,Low,0,0,1
4521,8618.03219814402,ATM,53,857.4077009180614,Canada,Mobile,Evening,Debit,0,1,3.218769331976413,High,1,0,0
231,7950.164922381067,ATM,29,9640.139733830332,France,Tablet,Evening,Debit,0,1,4.2249482241336676,Medium,0,0,1
3277,8434.828416200953,Online,73,29567.907116317656,France,Mobile,Evening,Debit,0,0,1.2287348935831548,High,0,0,0
3231,5197.053462094249,POS,41,5765.951661893842,USA,Mobile,Night,Credit,0,0,1.1845209818758153,Low,0,0,0
692,4260.110021778004,Online,30,44437.3202375821,India,Tablet,Night,Prepaid,1,1,2.0966524141339753,Medium,0,1,1
2755,9175.683572888582,ATM,23,34405.519962532584,Mexico,Desktop,Evening,Prepaid,0,0,0.12449242306961641,Low,0,0,1
4864,3354.5425284878847,Wire Transfer,25,45949.808153953025,UK,Desktop,Afternoon,Prepaid,0,0,1.1793728222049324,High,0,0,0
970,4765.743517969006,ATM,35,26967.41024204399,France,Desktop,Afternoon,Debit,0,0,4.324685880553361,Low,0,0,1
634,5325.813717800504,Online,52,17656.88966405882,Germany,Mobile,Morning,Credit,0,0,1.001174215443814,Medium,0,0,1
4093,4790.49841549603,Wire Transfer,51,10816.448508313537,Canada,Mobile,Afternoon,Debit,0,0,2.007188444459483,Low,0,0,0
4078,2766.467716861663,ATM,68,35007.98460365675,Canada,Mobile,Night,Debit,1,0,1.3401974696879266,Low,0,0,0
1322,1603.8513543307515,Online,70,2667.4497274930377,UK,Desktop,Afternoon,Credit,0,1,0.5473783623729884,Medium,0,0,1
1832,6022.797080466858,POS,33,30788.815734882613,Canada,Tablet,Morning,Credit,0,1,0.6577895001919924,Medium,0,0,1
2179,6944.564229363212,Online,43,31636.419300378322,UK,Mobile,Afternoon,Debit,0,1,2.302417749997988,High,0,0,1
1418,1229.8780409601677,POS,78,34849.661703540034,Mexico,Tablet,Night,Debit,0,0,3.405920379706526,High,0,0,1
1783,4620.159871601094,ATM,64,49433.7771572897,UK,Mobile,Afternoon,Credit,0,1,3.1062204037445147,Medium,0,0,1
4716,3215.3368820709375,POS,42,19516.995700597705,Germany,Tablet,Evening,Prepaid,1,0,2.516098114340864,Medium,0,0,0
4702,742.9070339214306,POS,65,6657.656447814997,Germany,Desktop,Morning,Debit,0,0,4.459551813763709,Medium,0,0,0
4119,1441.3817724393843,POS,34,7346.151355030317,France,Desktop,Evening,Debit,0,0,4.255348256906115,Low,0,0,0
1653,2638.4945734093203,Online,36,40262.40434817192,UK,Mobile,Evening,Credit,0,0,1.702918536659684,High,0,0,1
1484,67.52901837623449,ATM,65,17185.3546067809,Germany,Mobile,Afternoon,Credit,1,0,3.463675042493263,High,0,0,1
2276,6010.504154818075,POS,34,39510.78807759721,USA,Mobile,Afternoon,Debit,0,1,3.611944088587093,Low,0,0,1
878,6592.650179682412,POS,32,33050.014941042646,India,Desktop,Afternoon,Debit,0,0,2.4247996323561236,High,0,0,1
3526,1481.2828798853884,Online,34,12342.445264912565,France,Tablet,Night,Prepaid,0,0,4.65169947672396,Low,0,0,0
2017,3479.959829325838,POS,60,2489.5126593854566,USA,Mobile,Afternoon,Credit,0,0,0.5533961548551475,Medium,0,0,1
427,4420.889708720037,Online,36,3359.878537618688,Canada,Tablet,Morning,Credit,0,0,4.86890115254813,Low,0,0,1
627,4630.721814170148,Wire Transfer,24,4695.498241551504,India,Mobile,Morning,Prepaid,1,0,1.3535027283785677,Medium,0,0,1
1590,7178.801678925181,POS,26,37407.26345515706,India,Mobile,Evening,Debit,0,1,0.8941365383554465,Low,0,0,1
2224,2426.5193443058015,ATM,68,44439.33833581087,Germany,Mobile,Night,Credit,0,0,4.113684956531593,High,0,0,1
2218,2822.39677216515,Wire Transfer,77,10286.241376483318,Canada,Desktop,Evening,Prepaid,0,1,3.64336748795931,Low,0,0,1
4484,5707.166517926591,Wire Transfer,29,17388.251045731395,India,Tablet,Afternoon,Debit,1,0,3.949820206495402,High,0,0,0
1486,3670.9507333652646,ATM,24,9407.346360470448,Canada,Tablet,Night,Credit,0,1,1.5953289418667906,Low,0,0,1
1740,4147.156227763981,Wire Transfer,71,29331.66564865082,France,Tablet,Evening,Debit,0,0,1.3763702044630854,Medium,0,0,1
2481,2764.918006831056,Online,64,33635.62632433851,Germany,Mobile,Evening,Debit,0,0,3.926731651889078,Medium,0,0,1
2585,5862.789236650657,ATM,70,43114.9608487062,France,Desktop,Night,Prepaid,0,0,0.6166270558672826,High,1,0,1
2894,6549.960361790885,POS,49,8042.674907464292,Germany,Mobile,Evening,Prepaid,1,1,2.1965849702066094,Low,0,0,1
150,2793.6781777237484,Online,50,29456.670157801913,UK,Mobile,Night,Credit,0,0,0.7219422971599185,Low,0,1,1
677,1129.268632658843,ATM,58,2252.979095986274,Mexico,Mobile,Afternoon,Debit,1,1,2.5613939941451034,Medium,1,0,1
1262,7977.61541536551,POS,76,40039.17066869464,Mexico,Desktop,Afternoon,Credit,1,1,2.47398082638389,Medium,1,1,1
4918,3727.1017270793304,POS,61,7683.807425078093,Canada,Mobile,Afternoon,Prepaid,0,1,0.8334938011653086,Medium,0,0,0
13,8326.101981596214,Wire Transfer,21,48272.11103693552,Mexico,Mobile,Evening,Debit,0,0,0.3614004662324253,Medium,0,0,1
1834,7483.251062501025,ATM,24,5739.798349908204,Canada,Tablet,Afternoon,Debit,0,0,3.4464846742193718,Low,0,0,1
3249,8706.564393031149,Wire Transfer,26,33975.36624641912,Mexico,Mobile,Morning,Debit,1,0,2.5575806623237165,Low,0,0,0
1492,3738.7853983771074,Wire Transfer,24,1838.889636654495,USA,Tablet,Evening,Credit,1,0,3.1637881966586203,High,0,0,1
2728,2290.071281302054,ATM,59,37517.65612041714,Germany,Desktop,Morning,Debit,0,1,1.2578889976563343,Medium,0,0,1
3687,9292.155724944756,POS,53,35398.22034191983,India,Mobile,Morning,Prepaid,0,0,4.418175598714339,Medium,1,0,0
1425,9866.43492835888,POS,79,47446.7937500752,Mexico,Tablet,Evening,Prepaid,1,0,3.8357476399761277,Medium,0,0,1
4606,8970.982940750468,Online,47,33781.38838493502,UK,Tablet,Night,Debit,0,0,1.4503626806305263,Medium,0,0,0
4596,6455.733572688193,ATM,77,38985.57625901925,France,Mobile,Evening,Credit,0,1,4.197312420744535,Low,0,0,0
732,8147.601455111508,ATM,21,12730.466464765293,Mexico,Tablet,Night,Debit,0,1,3.909080262309929,High,0,0,1
1232,2307.246512851951,Online,78,7127.812856747001,USA,Desktop,Night,Credit,0,0,1.8598506373868617,Low,0,0,1
1635,9272.506416599732,Wire Transfer,65,6732.958069222844,France,Mobile,Evening,Prepaid,0,1,3.4844011093964853,High,0,0,1
3937,4177.762251460119,POS,28,22128.540333085468,UK,Mobile,Evening,Prepaid,0,0,4.590546902118181,High,0,0,0
1211,4267.55120933737,Online,47,11196.921665484782,USA,Tablet,Evening,Credit,0,1,4.991350145449298,Low,0,0,1
3269,6287.980301579725,POS,53,22353.07777704118,USA,Mobile,Night,Credit,0,1,0.8210601476633562,Medium,0,0,0
1935,6767.914692891359,Wire Transfer,71,13212.196840610619,Canada,Mobile,Morning,Prepaid,0,0,4.443178012423777,High,0,0,1
554,5613.770335638509,Online,63,34680.88188914394,USA,Desktop,Evening,Debit,0,1,0.27077667855283816,Medium,0,0,1
492,6205.124652037352,Online,50,11243.754590284794,Germany,Tablet,Night,Credit,0,0,0.5573881699376011,Medium,1,0,1
2963,3362.7484381557288,POS,37,45589.59701833011,France,Desktop,Morning,Debit,0,0,4.475993570936681,Low,0,0,1
2330,520.8424606065862,Wire Transfer,54,13504.787614182278,Canada,Desktop,Afternoon,Credit,0,0,4.655024402039483,Medium,0,0,1
2196,4476.08488262619,Online,27,30896.72277556468,India,Desktop,Morning,Debit,0,0,2.0941090877631643,Medium,0,0,1
3065,6488.563152985695,Wire Transfer,77,7964.804623554827,Germany,Mobile,Evening,Credit,0,0,2.9553728803265207,Low,0,1,0
658,3637.1921410223645,Online,31,19697.21323452923,Mexico,Tablet,Morning,Debit,0,1,3.9897844721670386,High,0,0,1
2375,6732.93655772038,ATM,41,4292.113881029114,Canada,Mobile,Evening,Debit,0,0,1.1236904425271566,Low,1,0,1
2226,4692.991974990413,Wire Transfer,61,21143.505786506885,Germany,Tablet,Evening,Credit,0,1,1.9169254192518907,Medium,0,0,1
4265,6600.305826575439,POS,70,36033.5161624566,USA,Mobile,Morning,Credit,1,0,0.15666403459423972,Medium,0,0,0
1171,6173.099914573665,Online,24,28982.898183815803,USA,Tablet,Morning,Credit,0,1,1.380387566038494,Low,0,0,1
133,1207.4550196634912,Wire Transfer,36,48824.50170221246,France,Mobile,Afternoon,Credit,0,0,4.220618995279496,Low,0,0,1
472,9699.089478809314,Online,68,32475.52467509619,Canada,Mobile,Evening,Prepaid,0,0,4.929137244552818,Low,0,1,1
3226,8909.646794481636,Online,70,23213.520248198016,UK,Desktop,Morning,Prepaid,0,0,3.8834191397647753,High,0,0,0
1406,4751.56244874064,ATM,76,28679.230347689456,France,Desktop,Evening,Debit,0,1,4.555875243945405,High,0,0,1
2877,4980.423122939561,ATM,18,26687.09903888325,Mexico,Mobile,Morning,Credit,0,1,2.22816688378803,Low,0,0,1
4505,4967.429826789131,POS,75,21152.940459836238,Canada,Desktop,Afternoon,Debit,0,0,1.394887893614134,High,0,0,0
4693,3447.4752623159266,Online,75,48901.70944428425,France,Desktop,Evening,Debit,1,0,0.5470148548415185,High,0,0,0
2827,7291.325808276769,Online,42,33473.500195929955,Germany,Tablet,Afternoon,Debit,1,1,4.9277285510091735,Low,0,0,1
288,5431.01990072869,Online,70,6225.262718284614,UK,Desktop,Night,Credit,0,1,0.7772174671718808,High,0,0,1
1870,7262.539300753102,POS,23,986.6047834202641,India,Tablet,Afternoon,Debit,1,0,3.67743370603632,High,0,0,1
3115,2000.7106613033402,ATM,65,48315.92459535498,Mexico,Tablet,Night,Prepaid,0,1,1.2708836647328714,Low,0,0,0
3626,2639.8409917149315,ATM,60,48961.24861283054,India,Tablet,Night,Prepaid,0,0,1.0165393495017154,Medium,0,0,0
2313,4940.530337597786,Online,20,19092.239946170786,India,Desktop,Afternoon,Prepaid,0,0,1.6651481261949892,Low,0,0,1
4924,8810.142653842076,Online,25,27349.792516926023,France,Desktop,Evening,Credit,0,0,4.566104085049593,Low,0,0,0
1619,5582.256339526549,Online,34,23405.61952274634,France,Mobile,Afternoon,Credit,0,0,4.612765099134647,Medium,0,0,1
995,3616.1292304308677,ATM,52,27390.57923624013,USA,Desktop,Evening,Prepaid,0,0,3.9490384289764955,High,0,0,1
1804,2972.3904570636755,ATM,41,47922.51782262291,UK,Tablet,Evening,Prepaid,0,0,4.001793090694418,Low,0,0,1
2643,7820.420394815907,Online,40,25368.273603241487,Mexico,Tablet,Evening,Debit,1,0,4.126827118515221,Low,0,0,1
4803,9095.200741821905,ATM,41,24699.244234604284,Mexico,Desktop,Evening,Prepaid,0,0,0.10903715289938387,Low,0,0,0
3536,1305.4929924601113,Online,64,18733.644492099113,USA,Tablet,Morning,Credit,0,0,4.595770239747221,Medium,1,0,0
4832,7397.297640054885,ATM,41,16291.77197520727,Canada,Tablet,Morning,Credit,1,0,2.579308654946917,High,0,0,0
3912,2727.266067390117,POS,44,3627.8187714583078,USA,Mobile,Evening,Prepaid,0,1,4.681655122400997,Low,0,0,0
2108,9062.371115110007,POS,55,45305.58757233288,Canada,Mobile,Morning,Debit,0,0,1.306895599677385,Medium,1,0,1
3045,7381.470998497716,POS,40,43339.34432448788,France,Mobile,Night,Prepaid,1,0,3.2760399539884877,High,1,0,0
417,2939.1756092636647,Online,44,30069.211138436545,USA,Mobile,Morning,Prepaid,0,1,1.5446357185051238,Low,0,0,1
978,523.743876707661,Online,40,5407.537801183287,India,Tablet,Afternoon,Prepaid,0,0,3.762742575291839,Low,0,0,1
2418,399.57016562336673,Wire Transfer,54,35898.976701019245,UK,Mobile,Afternoon,Prepaid,0,1,0.10634981156771241,Low,1,0,1
506,1634.5432240554642,Online,25,11247.502193851695,India,Desktop,Afternoon,Prepaid,0,0,1.9635453191134526,High,0,0,1
4153,7124.249088347244,Wire Transfer,38,38112.33825083574,Germany,Tablet,Afternoon,Prepaid,1,1,4.665080643792827,High,0,1,0
4256,6584.441158384356,Online,21,1878.644292230508,India,Tablet,Afternoon,Credit,0,0,3.1909068673443537,Medium,0,0,0
3942,8980.666822009407,POS,65,27005.835468141006,Mexico,Desktop,Afternoon,Credit,0,0,0.28468980520369147,Medium,0,0,0
415,6322.053749576295,ATM,54,37358.70852698252,India,Mobile,Morning,Debit,1,0,3.057207774989236,Low,1,0,1
4149,7292.102609050521,POS,61,28783.069813585615,USA,Desktop,Night,Credit,0,1,1.0685297828449147,Medium,0,0,0
1184,9320.960774045074,Online,71,10402.477411255006,Mexico,Desktop,Morning,Prepaid,1,0,2.4440776684251784,Medium,1,0,1
486,9012.56852480498,ATM,29,19592.150646642618,Mexico,Desktop,Morning,Prepaid,0,0,0.7509773089961586,High,1,0,1
894,3977.8634608883635,Online,53,44690.42716083153,Germany,Tablet,Evening,Prepaid,0,0,3.93320926634851,Low,0,0,1
806,7367.077913890981,POS,26,11722.442440401976,India,Mobile,Afternoon,Credit,0,0,0.1292767195570892,Medium,0,0,1
556,4040.7938334618466,ATM,36,35863.17626789636,UK,Mobile,Evening,Prepaid,0,0,2.8567000588453486,High,0,0,1
3826,856.0365353343152,Wire Transfer,26,34578.51888840281,USA,Desktop,Morning,Credit,0,0,0.4675817448483881,Low,0,0,0
1198,9689.089774304059,POS,71,3456.6667908744685,France,Tablet,Night,Prepaid,0,1,2.6263722177688615,Low,0,0,1
4254,5064.257226652388,POS,68,39271.05463239299,France,Desktop,Evening,Prepaid,0,1,2.816744124820114,High,0,0,0
4059,8900.234629864995,Wire Transfer,27,36595.209950651595,Canada,Tablet,Afternoon,Credit,0,1,0.8661050517777255,Medium,0,0,0
1294,6897.755041681285,Online,46,9537.716487163194,Germany,Mobile,Night,Prepaid,0,0,3.144665646929973,High,1,0,1
2222,5411.577781682654,ATM,28,23426.90226078446,UK,Tablet,Evening,Debit,0,0,1.7400519827268301,High,1,0,1
3505,8974.684999251409,Online,69,45278.80294982843,France,Tablet,Night,Credit,0,0,0.5410932070756299,High,0,0,0
3655,314.33222622651164,POS,54,6777.050654541838,Mexico,Tablet,Evening,Prepaid,0,1,2.1622397226235353,Medium,0,0,0
4759,4612.728666414322,Online,54,33277.81943943722,Canada,Tablet,Night,Debit,0,0,2.5364206335695605,Low,0,0,0
3007,9061.809734207793,ATM,35,29822.312444942232,Germany,Desktop,Evening,Debit,1,0,4.843684579318597,Medium,1,0,0
2094,5238.0630156354655,ATM,66,21232.19856545248,India,Desktop,Afternoon,Prepaid,0,1,1.6392542329344844,Low,0,0,1
2188,7662.987117587672,Online,50,28491.273866606687,USA,Tablet,Morning,Prepaid,0,0,1.9246832557898315,Low,0,1,1
3037,4325.869086669115,ATM,60,34242.72395894579,Canada,Tablet,Morning,Debit,0,0,1.6105291219058968,High,0,0,0
3919,6714.220639288901,ATM,61,25140.84245617627,Mexico,Tablet,Morning,Debit,0,1,2.9025867164650303,Medium,0,0,0
1273,7800.711379044565,ATM,60,943.6127295302632,Mexico,Desktop,Morning,Debit,0,0,0.40839865705084455,High,0,0,1
291,314.6974968911038,Online,60,9146.199921065645,UK,Desktop,Morning,Prepaid,0,0,4.8614915041168745,Medium,0,0,1
4828,1683.9897276520198,ATM,77,5735.61610935916,France,Desktop,Evening,Prepaid,0,0,3.1579885109541497,Medium,0,0,0
253,8512.8553484534,POS,63,7348.020295190577,France,Desktop,Evening,Debit,0,1,1.2794340361937249,Medium,0,0,1
3246,1725.2221379774412,ATM,65,32578.9463990126,Germany,Desktop,Afternoon,Prepaid,0,0,3.925821014082001,Low,0,0,0
351,5036.3312232150765,Online,57,33517.681983089955,France,Mobile,Evening,Credit,0,1,4.097499873749083,High,0,0,1
1188,687.6922204606673,Wire Transfer,63,26644.516419579937,Canada,Tablet,Evening,Credit,0,0,2.6195089250881165,Medium,0,0,1
1962,4104.9498480659195,POS,78,1206.6389346276796,India,Tablet,Afternoon,Credit,0,1,0.6710785059657346,Low,0,0,1
423,921.1489694564168,ATM,30,38327.86471833766,USA,Desktop,Morning,Debit,0,0,0.21586932524388375,Low,0,0,1
91,1204.746516923634,ATM,47,23781.030715412948,France,Mobile,Morning,Credit,0,0,1.257478621474127,Medium,0,0,1
3730,5956.176212927478,Wire Transfer,22,23226.679232904855,France,Tablet,Morning,Debit,0,1,1.577348901669926,Medium,0,0,0
2237,8924.101956415127,Wire Transfer,33,45348.71465342393,Germany,Desktop,Afternoon,Credit,0,0,2.4546502007201627,High,0,0,1
671,1742.0022169946008,ATM,71,36230.459679415864,Canada,Desktop,Evening,Prepaid,0,0,3.4240487810737346,Low,0,0,1
3041,1801.8531733019825,ATM,24,45571.360942657375,France,Tablet,Afternoon,Credit,1,1,2.39445904229982,Low,0,0,0
27,2004.7410837620137,ATM,40,31665.60872183053,UK,Mobile,Afternoon,Prepaid,1,0,4.388273945649662,Medium,0,0,1
430,1179.4994941117825,Online,49,8356.620865679388,Germany,Mobile,Night,Debit,0,1,3.526684635957449,Low,0,0,1
684,6689.745767045066,Wire Transfer,57,32289.517889753643,Germany,Tablet,Evening,Credit,0,0,0.13136696710075518,Medium,0,0,1
4464,1360.8209639914187,ATM,52,26272.028507619056,India,Desktop,Afternoon,Prepaid,0,0,0.9784662289598453,High,1,0,0
3946,175.75888151965285,POS,53,23173.886561533393,UK,Mobile,Night,Prepaid,1,0,3.819115862623927,High,0,0,0
3524,1018.7712871094333,Wire Transfer,44,44253.79312714741,USA,Tablet,Evening,Debit,0,0,3.2677204641975113,High,0,1,0
1542,1077.700461716491,POS,71,30092.56613089021,Canada,Mobile,Afternoon,Debit,0,1,2.222452617702237,Low,0,0,1
2032,5657.649243170383,Online,46,44779.15949955907,France,Tablet,Night,Prepaid,0,0,3.0591305582463373,High,0,0,1
2233,9029.921001967952,Wire Transfer,21,23099.975368210406,Mexico,Tablet,Afternoon,Debit,0,0,2.859077765732609,Low,0,0,1
4121,2940.6006801956883,Wire Transfer,21,48873.713915028515,France,Tablet,Evening,Credit,0,1,4.726570065891347,Low,0,0,0
3236,2349.6916755540783,ATM,54,21864.8008583445,Canada,Mobile,Night,Prepaid,0,1,3.4302279936817066,High,0,0,0
255,1703.232539394064,Online,22,49913.87144366232,Mexico,Desktop,Night,Debit,0,0,1.5466618358011657,High,0,0,1
1030,8290.865586765267,POS,68,43036.33311033152,Canada,Desktop,Night,Debit,0,0,0.14116746896336965,High,0,0,1
4393,6459.266092460006,Online,25,34576.711253848836,France,Tablet,Night,Debit,0,1,0.48517711161154153,High,0,0,0
3801,2970.612558997751,ATM,47,33251.588085106574,India,Mobile,Morning,Credit,0,0,2.6482584335323462,High,0,0,0
4311,2777.9218046368624,POS,22,525.39990497939,India,Mobile,Morning,Credit,0,0,2.8179226606886347,High,1,0,0
2510,8931.971149902196,Wire Transfer,46,19543.792451791425,Germany,Mobile,Morning,Prepaid,0,0,1.9877080493184531,Low,0,0,1
2293,2077.8558585998835,POS,21,46769.797709185026,Mexico,Mobile,Afternoon,Prepaid,0,0,1.62490535222898,High,0,0,1
1324,2199.947733706863,Online,73,31475.516107632484,India,Mobile,Night,Credit,0,1,4.960840341709814,High,0,0,1
1551,9514.519388644503,Online,39,7254.472331956913,USA,Tablet,Afternoon,Credit,0,1,2.8838741411393713,Low,0,1,1
4648,2530.6242139901783,ATM,31,27774.684119720056,Mexico,Mobile,Night,Credit,0,0,0.16918130408055712,Low,0,0,0
316,6962.782318876043,POS,36,21166.33635112636,Canada,Desktop,Morning,Credit,0,1,2.344374216215929,Low,1,0,1
1243,7711.509227994079,ATM,68,35343.64227717193,UK,Tablet,Morning,Prepaid,0,0,1.434506902529695,Low,0,0,1
2451,2709.774444386525,POS,26,28260.590997861906,Canada,Tablet,Afternoon,Debit,0,1,4.610373699024199,Medium,0,0,1
1579,6074.869420526919,POS,42,26924.832537252983,USA,Tablet,Morning,Debit,0,1,2.394006927134879,Low,1,1,1
4626,6828.579382883899,ATM,29,19956.585120001546,France,Desktop,Afternoon,Credit,0,1,2.609890935546101,Low,0,0,0
3117,7389.844275758398,Online,44,37130.0660766295,UK,Desktop,Evening,Debit,0,0,4.622879325672923,Low,0,0,0
70,9869.000496639168,POS,25,23874.402523121385,Germany,Tablet,Night,Prepaid,0,0,0.9359246137978602,High,0,0,1
